,menu_item,price,calories,address
6828,Pretzel Baconator®,9.49,"1,050","562 East 400 South, Salt Lake City, UT, 84102, US"
6829,Dave's Single®,5.49,590,"562 East 400 South, Salt Lake City, UT, 84102, US"
6830,Dave's Double®,7.49,860,"562 East 400 South, Salt Lake City, UT, 84102, US"
6831,Dave's Triple®,8.29,"1,160","562 East 400 South, Salt Lake City, UT, 84102, US"
6832,Baconator®,8.69,960,"562 East 400 South, Salt Lake City, UT, 84102, US"
6833,Son of Baconator®,6.59,630,"562 East 400 South, Salt Lake City, UT, 84102, US"
6834,Big Bacon Classic®,6.79,650,"562 East 400 South, Salt Lake City, UT, 84102, US"
6835,Big Bacon Classic® Double,8.49,920,"562 East 400 South, Salt Lake City, UT, 84102, US"
6836,Big Bacon Classic Triple,9.29,"1,220","562 East 400 South, Salt Lake City, UT, 84102, US"
6837,Bacon Double Stack,4.39,440,"562 East 400 South, Salt Lake City, UT, 84102, US"
6838,Jr. Bacon Cheeseburger,3.09,370,"562 East 400 South, Salt Lake City, UT, 84102, US"
6839,Jr. Cheeseburger Deluxe,2.69,350,"562 East 400 South, Salt Lake City, UT, 84102, US"
6840,Jr. Cheeseburger,2.09,290,"562 East 400 South, Salt Lake City, UT, 84102, US"
6841,Double Stack™,3.19,410,"562 East 400 South, Salt Lake City, UT, 84102, US"
6842,Jr. Hamburger,1.89,250,"562 East 400 South, Salt Lake City, UT, 84102, US"
6843,French Fries,2.09-3.39,210-470,"562 East 400 South, Salt Lake City, UT, 84102, US"
6844,Baconator Fries,4.79,460,"562 East 400 South, Salt Lake City, UT, 84102, US"
6845,Chili Cheese Fries,3.59,520,"562 East 400 South, Salt Lake City, UT, 84102, US"
6846,Cheese Fries,3.29,470,"562 East 400 South, Salt Lake City, UT, 84102, US"
6847,Chili,3.39/4.49,240/340,"562 East 400 South, Salt Lake City, UT, 84102, US"
6848,Sour Cream and Chive Baked Potato,3.59,310,"562 East 400 South, Salt Lake City, UT, 84102, US"
6849,Plain Baked Potato,2.99,270,"562 East 400 South, Salt Lake City, UT, 84102, US"
6850,Bacon Cheese Baked Potato,4.89,440,"562 East 400 South, Salt Lake City, UT, 84102, US"
6851,Chili & Cheese Baked Potato,4.69,500,"562 East 400 South, Salt Lake City, UT, 84102, US"
6852,Cheese Baked Potato,3.99,450,"562 East 400 South, Salt Lake City, UT, 84102, US"
6853,Apple Bites,1.49,35,"562 East 400 South, Salt Lake City, UT, 84102, US"
6854,6 PC. Crispy Chicken Nuggets,3.59,270,"562 East 400 South, Salt Lake City, UT, 84102, US"
6855,4 PC. Crispy Chicken Nuggets,2.49,180,"562 East 400 South, Salt Lake City, UT, 84102, US"
6856,6 PC. Spicy Chicken Nuggets,3.59,280,"562 East 400 South, Salt Lake City, UT, 84102, US"
6857,4 PC. Spicy Chicken Nuggets,2.49,190,"562 East 400 South, Salt Lake City, UT, 84102, US"
6858,Pretzel Baconator®,9.19,"1,050","1066 S. University Ave., Provo, UT, 84601, US"
6859,Dave's Single®,5.39,590,"1066 S. University Ave., Provo, UT, 84601, US"
6860,Dave's Double®,6.59,860,"1066 S. University Ave., Provo, UT, 84601, US"
6861,Dave's Triple®,7.79,"1,160","1066 S. University Ave., Provo, UT, 84601, US"
6862,Baconator®,8.19,960,"1066 S. University Ave., Provo, UT, 84601, US"
6863,Son of Baconator®,6.19,630,"1066 S. University Ave., Provo, UT, 84601, US"
6864,Big Bacon Classic®,6.49,650,"1066 S. University Ave., Provo, UT, 84601, US"
6865,Big Bacon Classic® Double,7.69,920,"1066 S. University Ave., Provo, UT, 84601, US"
6866,Big Bacon Classic Triple,8.89,"1,220","1066 S. University Ave., Provo, UT, 84601, US"
6867,Bacon Double Stack,3.79,440,"1066 S. University Ave., Provo, UT, 84601, US"
6868,Jr. Bacon Cheeseburger,2.99,370,"1066 S. University Ave., Provo, UT, 84601, US"
6869,Jr. Cheeseburger Deluxe,2.49,350,"1066 S. University Ave., Provo, UT, 84601, US"
6870,Jr. Cheeseburger,2.19,290,"1066 S. University Ave., Provo, UT, 84601, US"
6871,Double Stack™,2.99,410,"1066 S. University Ave., Provo, UT, 84601, US"
6872,Jr. Hamburger,1.79,250,"1066 S. University Ave., Provo, UT, 84601, US"
6873,French Fries,1.49-3.29,210-470,"1066 S. University Ave., Provo, UT, 84601, US"
6874,Baconator Fries,3.99,460,"1066 S. University Ave., Provo, UT, 84601, US"
6875,Chili Cheese Fries,3.99,520,"1066 S. University Ave., Provo, UT, 84601, US"
6876,Cheese Fries,3.49,470,"1066 S. University Ave., Provo, UT, 84601, US"
6877,Chili,2.99,240,"1066 S. University Ave., Provo, UT, 84601, US"
6878,Sour Cream and Chive Baked Potato,3.19,310,"1066 S. University Ave., Provo, UT, 84601, US"
6879,Plain Baked Potato,2.69,270,"1066 S. University Ave., Provo, UT, 84601, US"
6880,Bacon Cheese Baked Potato,3.99,440,"1066 S. University Ave., Provo, UT, 84601, US"
6881,Chili & Cheese Baked Potato,3.99,500,"1066 S. University Ave., Provo, UT, 84601, US"
6882,Cheese Baked Potato,3.69,450,"1066 S. University Ave., Provo, UT, 84601, US"
6883,Apple Bites,1.49,35,"1066 S. University Ave., Provo, UT, 84601, US"
6884,6 PC. Crispy Chicken Nuggets,3.19,270,"1066 S. University Ave., Provo, UT, 84601, US"
6885,4 PC. Crispy Chicken Nuggets,2.19,180,"1066 S. University Ave., Provo, UT, 84601, US"
6886,6 PC. Spicy Chicken Nuggets,3.19,280,"1066 S. University Ave., Provo, UT, 84601, US"
6887,4 PC. Spicy Chicken Nuggets,2.19,190,"1066 S. University Ave., Provo, UT, 84601, US"
6888,Pretzel Baconator®,9.79,"1,050","1100 Radisson Street, Green Bay, WI, 54302, US"
6889,Loaded Nacho Single Cheeseburger,6.99,710,"1100 Radisson Street, Green Bay, WI, 54302, US"
6890,Loaded Nacho Double Cheeseburger,8.29,980,"1100 Radisson Street, Green Bay, WI, 54302, US"
6891,Loaded Nacho Triple Cheeseburger,9.69,"1,280","1100 Radisson Street, Green Bay, WI, 54302, US"
6892,Dave's Single®,5.99,590,"1100 Radisson Street, Green Bay, WI, 54302, US"
6893,Dave's Double®,7.29,860,"1100 Radisson Street, Green Bay, WI, 54302, US"
6894,Dave's Triple®,8.69,"1,160","1100 Radisson Street, Green Bay, WI, 54302, US"
6895,Baconator®,8.79,960,"1100 Radisson Street, Green Bay, WI, 54302, US"
6896,Son of Baconator®,6.79,630,"1100 Radisson Street, Green Bay, WI, 54302, US"
6897,Big Bacon Classic®,6.99,650,"1100 Radisson Street, Green Bay, WI, 54302, US"
6898,Big Bacon Classic® Double,8.29,910,"1100 Radisson Street, Green Bay, WI, 54302, US"
6899,Big Bacon Classic Triple,9.69,"1,220","1100 Radisson Street, Green Bay, WI, 54302, US"
6900,Bacon Double Stack,4.09,440,"1100 Radisson Street, Green Bay, WI, 54302, US"
6901,Jr. Bacon Cheeseburger,3.19,370,"1100 Radisson Street, Green Bay, WI, 54302, US"
6902,Jr. Cheeseburger Deluxe,2.99,340,"1100 Radisson Street, Green Bay, WI, 54302, US"
6903,Jr. Cheeseburger,2.19,290,"1100 Radisson Street, Green Bay, WI, 54302, US"
6904,Double Stack™,3.49,410,"1100 Radisson Street, Green Bay, WI, 54302, US"
6905,Jr. Hamburger,1.99,250,"1100 Radisson Street, Green Bay, WI, 54302, US"
6906,French Fries,1.99-3.49,210-470,"1100 Radisson Street, Green Bay, WI, 54302, US"
6907,Queso Fries,2.99,390,"1100 Radisson Street, Green Bay, WI, 54302, US"
6908,Baconator Fries,3.79,460,"1100 Radisson Street, Green Bay, WI, 54302, US"
6909,Chili Cheese Fries,3.79,520,"1100 Radisson Street, Green Bay, WI, 54302, US"
6910,Cheese Fries,2.99,470,"1100 Radisson Street, Green Bay, WI, 54302, US"
6911,Family Chili,14.99,"1,100","1100 Radisson Street, Green Bay, WI, 54302, US"
6912,Chili,3.49/4.29,240/340,"1100 Radisson Street, Green Bay, WI, 54302, US"
6913,Sour Cream and Chive Baked Potato,2.79,310,"1100 Radisson Street, Green Bay, WI, 54302, US"
6914,Plain Baked Potato,2.79,270,"1100 Radisson Street, Green Bay, WI, 54302, US"
6915,Bacon Cheese Baked Potato,4.29,440,"1100 Radisson Street, Green Bay, WI, 54302, US"
6916,Chili & Cheese Baked Potato,4.29,500,"1100 Radisson Street, Green Bay, WI, 54302, US"
6917,Cheese Baked Potato,3.79,450,"1100 Radisson Street, Green Bay, WI, 54302, US"
6918,Apple Bites,1.29,35,"1100 Radisson Street, Green Bay, WI, 54302, US"
6919,6 PC. Crispy Chicken Nuggets,3.19,270,"1100 Radisson Street, Green Bay, WI, 54302, US"
6920,4 PC. Crispy Chicken Nuggets,2.19,180,"1100 Radisson Street, Green Bay, WI, 54302, US"
6921,6 PC. Spicy Chicken Nuggets,3.19,280,"1100 Radisson Street, Green Bay, WI, 54302, US"
6922,4 PC. Spicy Chicken Nuggets,2.19,190,"1100 Radisson Street, Green Bay, WI, 54302, US"
6923,Pretzel Baconator®,9.79,"1,050","901 Hansen Road, Ashwaubenon, WI, 54304, US"
6924,Loaded Nacho Single Cheeseburger,6.99,710,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6925,Loaded Nacho Double Cheeseburger,8.29,980,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6926,Loaded Nacho Triple Cheeseburger,9.69,"1,280","901 Hansen Road, Ashwaubenon, WI, 54304, US"
6927,Dave's Single®,5.99,590,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6928,Dave's Double®,7.29,860,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6929,Dave's Triple®,8.69,"1,160","901 Hansen Road, Ashwaubenon, WI, 54304, US"
6930,Baconator®,8.79,960,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6931,Son of Baconator®,6.79,630,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6932,Big Bacon Classic®,6.99,650,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6933,Big Bacon Classic® Double,8.29,910,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6934,Big Bacon Classic Triple,9.69,"1,220","901 Hansen Road, Ashwaubenon, WI, 54304, US"
6935,Bacon Double Stack,4.09,440,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6936,Jr. Bacon Cheeseburger,3.19,370,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6937,Jr. Cheeseburger Deluxe,2.99,340,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6938,Jr. Cheeseburger,2.19,290,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6939,Double Stack™,3.49,410,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6940,Jr. Hamburger,1.99,250,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6941,French Fries,1.99-3.49,210-470,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6942,Queso Fries,2.99,390,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6943,Baconator Fries,3.79,460,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6944,Chili Cheese Fries,3.79,520,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6945,Cheese Fries,2.99,470,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6946,Family Chili,14.99,"1,100","901 Hansen Road, Ashwaubenon, WI, 54304, US"
6947,Chili,3.49/4.29,240/340,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6948,Sour Cream and Chive Baked Potato,2.79,310,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6949,Plain Baked Potato,2.79,270,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6950,Bacon Cheese Baked Potato,4.29,440,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6951,Chili & Cheese Baked Potato,4.29,500,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6952,Cheese Baked Potato,3.79,450,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6953,Apple Bites,1.29,35,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6954,6 PC. Crispy Chicken Nuggets,3.19,270,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6955,4 PC. Crispy Chicken Nuggets,2.19,180,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6956,6 PC. Spicy Chicken Nuggets,3.19,280,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6957,4 PC. Spicy Chicken Nuggets,2.19,190,"901 Hansen Road, Ashwaubenon, WI, 54304, US"
6958,Pretzel Baconator®,9.79,"1,050","2421 S. Stoughton, Madison, WI, 53718, US"
6959,Loaded Nacho Single Cheeseburger,6.99,710,"2421 S. Stoughton, Madison, WI, 53718, US"
6960,Loaded Nacho Double Cheeseburger,8.29,980,"2421 S. Stoughton, Madison, WI, 53718, US"
6961,Loaded Nacho Triple Cheeseburger,9.69,"1,280","2421 S. Stoughton, Madison, WI, 53718, US"
6962,Dave's Single®,5.99,590,"2421 S. Stoughton, Madison, WI, 53718, US"
6963,Dave's Double®,7.29,860,"2421 S. Stoughton, Madison, WI, 53718, US"
6964,Dave's Triple®,8.69,"1,160","2421 S. Stoughton, Madison, WI, 53718, US"
6965,Baconator®,8.79,960,"2421 S. Stoughton, Madison, WI, 53718, US"
6966,Son of Baconator®,6.79,630,"2421 S. Stoughton, Madison, WI, 53718, US"
6967,Big Bacon Classic®,6.99,650,"2421 S. Stoughton, Madison, WI, 53718, US"
6968,Big Bacon Classic® Double,8.29,910,"2421 S. Stoughton, Madison, WI, 53718, US"
6969,Big Bacon Classic Triple,9.69,"1,220","2421 S. Stoughton, Madison, WI, 53718, US"
6970,Bacon Double Stack,4.09,440,"2421 S. Stoughton, Madison, WI, 53718, US"
6971,Jr. Bacon Cheeseburger,3.19,370,"2421 S. Stoughton, Madison, WI, 53718, US"
6972,Jr. Cheeseburger Deluxe,2.99,340,"2421 S. Stoughton, Madison, WI, 53718, US"
6973,Jr. Cheeseburger,2.19,290,"2421 S. Stoughton, Madison, WI, 53718, US"
6974,Double Stack™,3.49,410,"2421 S. Stoughton, Madison, WI, 53718, US"
6975,Jr. Hamburger,1.99,250,"2421 S. Stoughton, Madison, WI, 53718, US"
6976,French Fries,1.99-3.49,210-470,"2421 S. Stoughton, Madison, WI, 53718, US"
6977,Queso Fries,2.99,390,"2421 S. Stoughton, Madison, WI, 53718, US"
6978,Baconator Fries,3.79,460,"2421 S. Stoughton, Madison, WI, 53718, US"
6979,Chili Cheese Fries,3.79,520,"2421 S. Stoughton, Madison, WI, 53718, US"
6980,Cheese Fries,2.99,470,"2421 S. Stoughton, Madison, WI, 53718, US"
6981,Family Chili,14.99,"1,100","2421 S. Stoughton, Madison, WI, 53718, US"
6982,Chili,3.49/4.29,240/340,"2421 S. Stoughton, Madison, WI, 53718, US"
6983,Sour Cream and Chive Baked Potato,2.79,310,"2421 S. Stoughton, Madison, WI, 53718, US"
6984,Plain Baked Potato,2.79,270,"2421 S. Stoughton, Madison, WI, 53718, US"
6985,Bacon Cheese Baked Potato,4.29,440,"2421 S. Stoughton, Madison, WI, 53718, US"
6986,Chili & Cheese Baked Potato,4.29,500,"2421 S. Stoughton, Madison, WI, 53718, US"
6987,Cheese Baked Potato,3.79,450,"2421 S. Stoughton, Madison, WI, 53718, US"
6988,Apple Bites,1.29,35,"2421 S. Stoughton, Madison, WI, 53718, US"
6989,6 PC. Crispy Chicken Nuggets,3.19,270,"2421 S. Stoughton, Madison, WI, 53718, US"
6990,4 PC. Crispy Chicken Nuggets,2.19,180,"2421 S. Stoughton, Madison, WI, 53718, US"
6991,6 PC. Spicy Chicken Nuggets,3.19,280,"2421 S. Stoughton, Madison, WI, 53718, US"
6992,4 PC. Spicy Chicken Nuggets,2.19,190,"2421 S. Stoughton, Madison, WI, 53718, US"
6993,Pretzel Baconator®,9.69,"1,050","633 W. North Avenue, Milwaukee, WI, 53212, US"
6994,Loaded Nacho Single Cheeseburger,6.89,710,"633 W. North Avenue, Milwaukee, WI, 53212, US"
6995,Loaded Nacho Double Cheeseburger,8.19,980,"633 W. North Avenue, Milwaukee, WI, 53212, US"
6996,Loaded Nacho Triple Cheeseburger,9.59,"1,280","633 W. North Avenue, Milwaukee, WI, 53212, US"
6997,Dave's Single®,5.89,590,"633 W. North Avenue, Milwaukee, WI, 53212, US"
6998,Dave's Double®,7.19,860,"633 W. North Avenue, Milwaukee, WI, 53212, US"
6999,Dave's Triple®,8.59,"1,160","633 W. North Avenue, Milwaukee, WI, 53212, US"
7000,Baconator®,8.69,960,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7001,Son of Baconator®,6.69,630,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7002,Big Bacon Classic®,6.89,650,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7003,Big Bacon Classic® Double,8.19,910,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7004,Big Bacon Classic Triple,9.59,"1,220","633 W. North Avenue, Milwaukee, WI, 53212, US"
7005,Bacon Double Stack,4.09,440,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7006,Jr. Bacon Cheeseburger,3.19,370,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7007,Jr. Cheeseburger Deluxe,2.99,340,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7008,Jr. Cheeseburger,2.19,290,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7009,Double Stack™,3.49,410,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7010,Jr. Hamburger,1.99,250,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7011,French Fries,1.99-3.49,210-470,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7012,Queso Fries,2.99,390,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7013,Baconator Fries,3.79,460,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7014,Chili Cheese Fries,3.79,520,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7015,Cheese Fries,2.99,470,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7016,Family Chili,14.99,"1,100","633 W. North Avenue, Milwaukee, WI, 53212, US"
7017,Chili,3.49/4.29,240/340,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7018,Sour Cream and Chive Baked Potato,2.79,310,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7019,Plain Baked Potato,2.79,270,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7020,Bacon Cheese Baked Potato,4.29,440,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7021,Chili & Cheese Baked Potato,4.29,500,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7022,Cheese Baked Potato,3.79,450,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7023,Apple Bites,1.29,35,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7024,6 PC. Crispy Chicken Nuggets,3.19,270,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7025,4 PC. Crispy Chicken Nuggets,2.19,180,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7026,6 PC. Spicy Chicken Nuggets,3.19,280,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7027,4 PC. Spicy Chicken Nuggets,2.19,190,"633 W. North Avenue, Milwaukee, WI, 53212, US"
7028,Pretzel Baconator®,9.69,"1,050","914 N. 27Th Street, Milwaukee, WI, 53233, US"
7029,Loaded Nacho Single Cheeseburger,6.89,710,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7030,Loaded Nacho Double Cheeseburger,8.19,980,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7031,Loaded Nacho Triple Cheeseburger,9.59,"1,280","914 N. 27Th Street, Milwaukee, WI, 53233, US"
7032,Dave's Single®,5.89,590,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7033,Dave's Double®,7.19,860,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7034,Dave's Triple®,8.59,"1,160","914 N. 27Th Street, Milwaukee, WI, 53233, US"
7035,Baconator®,8.69,960,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7036,Son of Baconator®,6.69,630,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7037,Big Bacon Classic®,6.89,650,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7038,Big Bacon Classic® Double,8.19,910,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7039,Big Bacon Classic Triple,9.59,"1,220","914 N. 27Th Street, Milwaukee, WI, 53233, US"
7040,Bacon Double Stack,4.09,440,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7041,Jr. Bacon Cheeseburger,3.19,370,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7042,Jr. Cheeseburger Deluxe,2.99,340,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7043,Jr. Cheeseburger,2.19,290,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7044,Double Stack™,3.49,410,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7045,Jr. Hamburger,1.99,250,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7046,French Fries,1.99-3.49,210-470,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7047,Queso Fries,2.99,390,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7048,Baconator Fries,3.79,460,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7049,Chili Cheese Fries,3.79,520,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7050,Cheese Fries,2.99,470,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7051,Family Chili,14.99,"1,100","914 N. 27Th Street, Milwaukee, WI, 53233, US"
7052,Chili,3.49/4.29,240/340,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7053,Sour Cream and Chive Baked Potato,2.79,310,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7054,Plain Baked Potato,2.79,270,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7055,Bacon Cheese Baked Potato,4.29,440,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7056,Chili & Cheese Baked Potato,4.29,500,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7057,Cheese Baked Potato,3.79,450,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7058,Apple Bites,1.29,35,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7059,6 PC. Crispy Chicken Nuggets,3.19,270,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7060,4 PC. Crispy Chicken Nuggets,2.19,180,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7061,6 PC. Spicy Chicken Nuggets,3.19,280,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7062,4 PC. Spicy Chicken Nuggets,2.19,190,"914 N. 27Th Street, Milwaukee, WI, 53233, US"
7063,Pretzel Baconator®,9.69,"1,050","544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7064,Loaded Nacho Single Cheeseburger,6.89,710,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7065,Loaded Nacho Double Cheeseburger,8.19,980,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7066,Loaded Nacho Triple Cheeseburger,9.59,"1,280","544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7067,Dave's Single®,5.89,590,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7068,Dave's Double®,7.19,860,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7069,Dave's Triple®,8.59,"1,160","544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7070,Baconator®,8.69,960,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7071,Son of Baconator®,6.69,630,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7072,Big Bacon Classic®,6.89,650,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7073,Big Bacon Classic® Double,8.19,910,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7074,Big Bacon Classic Triple,9.59,"1,220","544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
7075,Bacon Double Stack,4.09,440,"544 East Ogden Avenue East Pointe Commons Ste 500, Milwaukee, WI, 53202, US"
